Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,In whose submission our young glorie growes To his ripe height: ,social relations,life's cycle,recognition,agriculture,spatial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,strengthen with your loues our Infant raigne.,assistance,devotion,life's cycle,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,whilst Iustice keepes thy Sword & thou thy Throane.,judiciary,preservation,weapons,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,Your hearts though freely profferd we entreate.,anatomy,social relations,devotion,language,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,"with his base confederates strewe the streets, That in disgrace, of his vsurped pride,",politics,urban,etiquette,chracater traits & nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,"For mounted like a Queene, twould doe me good To wash my Coach-nailes in my fathers blood.",physical activities,politics,feelings,cleaning,movement,familial,anatomy
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,A Kings encrease growes by a Kings decay.,politics,increase,agriculture,consumption,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"Those Giants that wagde war against the Gods, For which ore-whelmed Mountaines hurld by Ioue, To scatter them, and giue timelesse Graues, Was not more cruell then this butcherie.",myth,violence,religion,nature,time,death,character traits & nature
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,did not this shee parracide add to her fathers wounds:,women,violence,increase,familial,injuries,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"Did not this Monster, this infernate hagge, ",deformities,religion,mystical,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"The affrighted Sunne, at this abhorred obiect [corpse], Put on a maske of blood, and yet she blusht not,",emotions,nature,death,theatre,anatomy,facial expression,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,[Ioue] winke at parracides?,religion,concealment,violence,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"with that hand [Jove's] That flings the trisalitie thunder,",anatomy,religion,weapons,nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,[Jove] let the pride Of these our Irreligious monarkisers Be crown'd in blood: ,religion,character traits & nature,politics,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,hee hath wit enough to keepe his head on his shoulders.,mental faculty & state,preservation,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,fooles and Mad-men are no rubes in the way of Vsurpers: ,mental faculty & state,hindrance,spatial,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"the firmament can brook but one Sunne, and for my part I must not shine: ",nature,suffering,quantities,theatre,light,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"I had rather liue an obscure black, then appeare a faire white to be shot at, ",life,social relations,ethnicity,appearance,hunting,colors,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"had Servius [former king] been a shrub, the winde had not shooke him, ",politics,nature,violence,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"is troubled with the common disease of all new married men, hee's sick of the wife, ",suffering,medicine,matrimony,men,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"The time I hope for, cannot be conscribde, Within so short a limit,",time,emotions,military,size,spatial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"Rome and I Are not so happy, ",politics,emotions,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Heauen spares his rod so long?,religion,privation,violence,time,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"the fruite of pride is yet but greene, Not mellow, though it grows apace, it comes not To his ful height:�",agriculture,character traits & nature,colors,speed,spatial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Pride when thy fruite is ripe must rot and fall.,character traits & nature,agriculture,consumption,destruction,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"His soaring high make vs to flag our winges, And fly close by the earth, ",physical activities,spatial,consumption,animals,nature,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"his golden feathers, Are of such Vastnes that they spread like sailes, And so become vs that we haue not ayre, ",economics,animals,spatial,nautical,etiquette,nature,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"[the air] to raise our plumes, to taste the pleasures of our owne Elements.",nature,physical activities,animals,food,feelings,character traits & nature,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,"We are one harte, our thoughts & our desires are sutable.",quantities,anatomy,mental faculty & state,emotions,etiquette,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"Since he was King he beares him like a God,",politics,etiquette,religion,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"His wife like�Pallas�or the wife of�Joue, Will not be parlied without sacrifice, And homage sole due to the deities.",matrimony,religion,language,devotion,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"to heare our tongus so much, ",sensations,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"in affaires domesticke we are but shouts, And fellowes of no partes, viols vnstrung, Our notes too harsh to strike in princes�eares,",politics,sounds,social relations,theatre,music,anatomy,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"home breedes safety, ",domestic,reproduction,danger,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"Dangers begot in Court,",danger,reproduction,politics,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,VVhere industrie is scornd lets welcome sloth.,labor,derision,greetings,character traits & nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,How does he taste these times?,food,time,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,"He has vsurpt a stranger garbe of humour, ",politics,social relations,clothes,mental faculty & state,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"can his eies forbeare, In this strange state to shed a passionate teare,",anatomy,suffering,mental faculty & state,emotions,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"Nay can his thought shape ought but melancholy To see these dangerous passages of state,",mental faculty & state,transformation,emotions,sensations,danger,spatial,politics
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"giuen vp the Court And weand himselfe from the kings consistory In which his sweet harmonious tongue grew harsh, [�] now hee's all musicall.",privation,politics,food,music,sounds,anatomy,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"And whilest the king his wilfull edicts makes, In which nones tongue is powerfull saue the kings, Hee's in a corner, relishing strange aires.",politics,judiciary,anatomy,spatial,food,mental faculty & state,nature
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"he's fro? a toward hopefull gentleman Transeshapt to a meere balleter,",emotions,social status,transformation,art,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"His faire words so bewitch my delight, That I dote on his sight.",language,mystical,feelings,mental faculty & state,appearance,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"new desires embraceing,",emotions,affection,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"Tune out his age in songs and Cansonets, ",music,life's cycle,art,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,Whose voyce should thunder conusell in the eares Of�Tarquin [king],sounds,nature,assistance ,anatomy,politics,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"What that proud woman�Tullia [queen]�is, twill put thee Quite out of tune.",character traits & nature,politics,music,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"It [love] is the fountaine and the well, Where pleasure and repentance dwell,",emotions,nature,sexuality,feelings,accommodation,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"It [love] is perhaps the sansing bell, That rings all in to heauen or hell:",emotions,music,religion,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,[love] A thing that creepes and cannot goe [leave]:,emotions,movement,privation,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"[love] A prise that passeth to and fro,",emotions,games & sport,movement,spatial,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,"thy passionate eyes lament with mine,",emotions,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"Lament the Roman land,",emotions,politics,geography,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"This musick mads me,",music,mental faculty & state,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,To heare him sing drawes riuers from his eyes.,sensations,music,labor,nature,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"That we may tast of louers blisse,",food,emotions,religion,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,"Ile laugh at time, till it will change our Fate.",derision,time,transformation,mystical,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"Thy heart mournes in thee, though thy visage smile,",anatomy,emotions,appearance,facial expression,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"humors Are but put on for safety, and to arme them Against the pride of�Tarquin",mental faculty & state,clothes,danger,weapons,character traits & nature,politics,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"this [danger] makes me lose my houres At home with�Lucrece [wife],�",danger,privation,time,domestic,matrimony,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"Fortune I embrace thee, ",mystical,affection,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"what is MALT, M much, A ale, L little, T thrift, ",food,language,quantities,economics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Priest,Male,"with celestiall fire Shot from thy [god's] beames, crowne our desire,",religion,fire,movement,light,politics,emotions,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Priest,Male,Our hearts with inflammations burne,anatomy,medicine,fire,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Priest,Male,Ennobled brest To thy safe guiding?,character traits & nature,anatomy,danger,eduction,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Priest,Male,"Is it with heauens applause decreed, VVhen�Tarquins�[king] soule from earth is freed",religion,recognition,judiciary,politics,nature,social relations,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Oracle hast thou lost thy tongue?,religion,privation,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Priest,Male,"by the heauens doome, Phoebus�thy thoughts no longer smother.",religion,destruction,mental faculty & state,violence,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Mother earth to thee an humble kisse,familial,nature,character traits & nature,affection,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"The bloud of the slaughtred sacrifice made this flore as slippry as the place where Tarquin [king] treades, ",anatomy,violence,religion,architecture,danger,politics,movement
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,tis [the flore] glassy and as smoth as yce: ,architecture,material,cleaning,nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,they [oracles] speake still in cloudes,religion,language,nature,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male,"If a kisse will make me a king, Tullia [mother], I will spring to thee [mother], though through the bloud of Sextus [brother].",affection,transformation,politics,familial,movement,spatial,anatomy
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,I shall shine as bright in Rome as Apollo himselfe in his temple at Delphos.,light,politics,religion,architecture,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Now�Phoebus�let thy sweet tun'd organs sound, VVhose spherelike musicke must direct our feet Vpon the marble pauement",religion,music,astrology,education,anatomy,materials,urban
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,your eares Be deafe vnto our counsels.,anatomy,deformities,assistance ,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"thou [wife] art our Oracle,",matrimony,religion,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"weele teach to feare,",education,emotions,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"[the] rich our pray,",economics,hunting,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,Kings are as Gods,politics,religion,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"Kings that are proud, yet would secure their owne, By loue abroad, shall purchase feare at home.",politics,character traits & nature,danger,emotions,geography,economics,domestic
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,"how dare treason looke Vs in the face, hauing issue?",resistance,politics,sensations,anatomy,familial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,barren princes Breed danger ,reproduction,politics,danger,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,their [princes] clame dies with them,politics,death,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,"But when in topping, on three�Tarquins�[princes] more, Like�Hydraes�heads grow to reuenge his [father's] death, ",politics,quantities,myth,anatomy,violence,familial,death
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,It [having heirs] terrifies blacke treason.,familial,emotions,colors,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male,Being eldest in my birth i'le not be yongest In zeale to�Tullia [mother].,familial,reproduction,life's cycle,devotion,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male,"thinke this kisse to be a crowne, thus wold we tug fort.",affection,politics,violence,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"they tug for shadowes,",violence,darkness,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male,"Through armed gates, and thousand swords il'e breake To shew my duty,",weapons,architecture ,quantities,violence,devotion,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male, let my valour speake.,character traits & nature,language,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,Curb in the proud boyes fury,equestrian,character traits & nature,life's cycle,emotions,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,how great's my heart!,character traits & nature,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,hate borne from loue.,emotions,reproduction,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,weare the sacred tincture of his bloud Vpon the seruile shoe,clothes,religion,colors,anatomy,social relations,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,lest with our surpast eies of wrath & fury We looke into the humour;,anatomy,emotions,sensations,joviality,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,Euen in thy last reproofe of our proceedings Thou hadst pronounc't�thy death.,language,politics,death,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"let Tullia [queen] either get closer eares, ",politics,spatial,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,or get for Brutus [messanger] a stricter tongue.,social status,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"Had I as many soules as drops of bloud In this brancht vaines,",quantities,religion,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"as many liues as starres Stucke in yond azare roofe, ",quantities,life,nature,adhesion,spatial,colors,architecture
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,were to dy More deathes then I see wasted weary minuts,death,quantities,sensations,consumption,physical attributes,time,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,To purchase freedome to this bondag'd Rome.,economics,social relations,incarceration,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,virgin conqueresse weare shackles in my sight.,sexuality,military,incarceration,sensations,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucretius,Male,Oh would my teares would rid great Rome of these prodigious feares.,anatomy,privation,politics,emotions,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"some violent bustling to breake through this thorny seruitude, ",violence,movement,spatial,nature,social status,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Romes still sad.,politics,emotions,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"The kings feare like a shadow dogs you still, Nor can you walke without it",politics,emotions,darkness,animals,movement,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,lets all weare out our houres In harmles sports,clothes,time,games & sport,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"In dangers bloudy iawes where being humerous, Cloudy and curiously inquisitiue Into the kings proceedings, there armde feare May search into vs, ",danger,anatomy,joviality,politics,weapons,emotions,discovering
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"let vs stay the time, Till heauen haue made them ripe for iust reuenge,",preservation,time,religion,agriculture,judiciary,violence,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,And then strike home,violence,domestic,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"Oh�the cherry lips of�Nelly [woman], They are red and soft as ielly,",food,anatomy,women,color,sexuality,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"Oh that wench is pestilent holy,",women,medicine,religion,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,But her [woman] cheekes hang like a satchell.,women,anatomy,clothes,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,to sing with our heads on ,music,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,then weepe with our heads off,emotions,anatomy,violence,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"you must afford an eare As well as he, to what we ha to say.",economics,anatomy,language,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"to say that euer I flung any sheepes eies in her face,",time,courting,animals,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,shadow of incontinence,darkness,sexuality,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"my reputation Which is held pretious in the eies of Rome, Shall be no shelter to the least intent Of loosenes, ",recognition,anatomy,politics,accomodation,mental faculty & state,sexuality,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"though no Romane by my nose, ",ethnicity,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,I neuer spent the least lip labour on mistris Mirable,economics,anatomy,labor,women,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,say so much behind my backe; ,language,spatial,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"in stead of plucking my coat, pluck my skin ouer my eares & turne me away naked, ",violence,clothes,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"were euer worth such a iewell, would I might die a begger, ",time,economics,death,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,I shall euen spoile one of the best faces in Rome with crying at your vnkindnes.,destruction,anatomy,politics,sounds,character traits & nature,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"you are like to haue [dinner] but cold cheare,",food,temperature,emotions,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,My man's [the servant] a Rhetorician,social status,language,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"I ha not the power to part from you, without a relish, a note, a tone, we must get an aire betwixt vs.",social relations,privation,food,music,nautre,spatial,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"euerlastingly bound to your honour,",time,incarcertation,social status,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"I am now forsaking the world and the Diuill,",privation,nature,religion,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"Her tongue not too lowd nor cocket,",anatomy,sounds,character traits & nature,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"a soft lip that entangles,",sexuality,anatomy,hunting,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Valerius,Male,"house of sin, Nor place that hath beene bawdy.",architecture,religion,spatial,sexuality,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"thou hast to our yoake, Supprest the necke of a proud nation",agriculture,violence,anatomy,character traits & nature,politics,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,who? we here receiue into our bosom,recognition,spatial,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Aruns,Male,VVe enterchange a royall heart with Sextus [brother] and graft vs in your loue.,social relations,social status,anatomy,familial,agriculture,emotions,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"this our religious league, Shall be caru'd firme in characters of brasse, And liue for euer to succeeding times.",religion,politics,art,language,materials,life,time
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"Sextus [prince]�Generall all our army, who hath proved his fortunes And found them full of sauour, ",politics,military,judiciary,mystical,discovering,recognition,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,bodie of the Camp,anatomy,military,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"Tis an obiect [the camp], to please�Porsennaes [king] Eie. ",military,feelings,politics,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"This sight's [camp] more pleasing to�Porsennaes [king]�eye, Then all our rich�Attalia�pompous feasts,",military,feelings,politics,anatomy,economics,geography,food
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,we are borne a soldier: And in our nunnage suckt the milke of warre.,reproduction,military,life's cycle,food,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"the merciles gulfe of confusion Should swallow them, ",character traits & nature,nature,mental faculty & state,food,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,supply Of men and Armes,economics,military,weapons,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,"You are our Royall brother,",politics,familial,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"shall demand Vse of our loue, tis ready stor'de for you, Euen in our Kingly breast.",commands,devotion,economics,politics,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tarquin,Male,Of two remote dominions make one heart.,quantities,spatial,politics,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Soldier 1 ,Male,the earth must be our [soldiers'] bed.,nature,military,sleep,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,Hostile incursions become a prison ,violence,incarceration,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,I cannot talke till my bloud be mingled with this bloud of grapes:,language,anatomy,adhesion,food,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"came this hie-German health as double as his double double ruffe,",ethnicity,medicine,quantities,clothes,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"were it as deep as his [German] ruffe, let the health go round about the board as his band goes round about his necke,",spatial,ethnicity,clothes,medicine,food,anatomy,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"I am no more afraid of this dutch fauchio?, the? I should be of the heathenish inuention.",emotions,ethnicity,clothes,religion,discovering,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,what are women But tortures ,women,violence,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"if [women be] faire, Th'are like rich vessels ful of poysnous drugs,",women,appearance,economics,food,medicine,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"(if [women be] faire), Or like black serpents arm'd with golden scales,",women,appearance,colors,animals,weapons,economics,anatomy
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"a womans cha?pion, and shall vnhorse thee else.",women,social relations,equestrian,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,"women [virtues] enflame the appetite, ",women,character traits & nature,fire,food,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,"flax wil not be toucht with fire, Nor they [women] be won to what they most desire.",materials,sensations,fire,women,games & sport,sexuality,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"[women] Some Grapes are sweete and in the Gardens grow, ",women,food,agriculture,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"Others [women] vnprunde, turne wild neglected so.",women,agriculture,nature,privation,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"[women] The purest oare containes both Gold and drosse, The one all gaine, the other nought but losse.",women,cleaning,materials,economics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,[women] The other angels and sweete featurde saints.,women,religion,appearance,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,Oh this [vertuous] were a braue�controuersie for a Iury of weomen to arbitrate,character traits & nature,judiciary,women,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,"It is now dead of night, ",death,darkness,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,be thou but as prouident ore the army as we [�] expeditious in our iorney,economics,military,movement,speed,geography,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"that the Masters eie is from his charge,",social status,anatomy,labor,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"We banish all excesse til his [husband] returne,",politics,etiquette,matrimony,social relations,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"thus wiues should doe, In absence of their Lords be husband too.",matrimony,privation,social status,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"They [women] weare so much corke vnder their heeles, they cannot choose but loue to caper.",women,clothes,materials,spatial,mental faculty & state,emotions,joviality
